url,filename,points,Abstraction,Parallelism,Logic,Synchronization,Flow control,User interactivity,Data representation,Math operators,Motion operators,DuplicateScripts,DeadCode,SpriteNaming,BackdropNaming,Error,dashboard_mode,Van points,Van Abstraction,Van Parallelism,Van Logic,Van Synchronization,Van Flow control,Van User interactivity,Van Data representation,tot_blocks
,1037570362_2024_06_15_13_49_06_870089.sb3,34,4,4,4,4,4,3,4,3,4,10,7,1,2,None,Default,21,3,3,3,3,3,3,3,7300
,1034525388_2024_06_29_03_55_54_846366.sb3,11,1,1,1,1,2,1,2,0,2,0,0,0,1,None,Default,9,1,1,1,1,2,1,2,57
,108b86e0-b33c-4627-ad1b-22eff4008182_2024_05_31_13_34_34_384816.sb3,7,1,1,0,1,1,1,1,0,1,0,0,0,1,None,Default,6,1,1,0,1,1,1,1,17
,464c16fb-df01-444c-8fc0-1c113e147259_2024_05_26_13_26_54_955816.sb3,34,4,4,4,3,3,4,4,4,4,0,1,5,2,None,Default,21,3,3,3,3,3,3,3,393
,f59c1881-657b-49c8-b025-03504fcf7cc6_2024_05_08_10_09_43_663748.sb3,9,1,1,0,1,1,1,1,0,3,0,0,0,0,None,Default,6,1,1,0,1,1,1,1,23
,a4214a32-e5d0-4b42-b9f1-64aba781ffd0_2024_05_08_06_34_36_568181.sb3,16,1,1,1,1,3,1,4,0,4,0,0,0,1,None,Default,11,1,1,1,1,3,1,3,30
,612229554_2024_06_30_15_11_30_227095.sb3,33,4,4,4,4,4,3,4,4,2,0,15,0,2,None,Default,21,3,3,3,3,3,3,3,3185
,1028315007_2024_06_30_20_10_04_456762.sb3,32,3,4,4,4,3,4,4,2,4,6,4,0,0,None,Default,21,3,3,3,3,3,3,3,1097
,4928089c-3c81-4564-97b0-2ede418cc879_2024_06_23_07_29_28_661031.sb3,29,2,4,4,3,4,2,4,2,4,4,1,0,0,None,Default,19,2,3,3,3,3,2,3,648
,925182545_2024_06_13_14_21_35_036408.sb3,10,1,1,1,0,2,2,1,0,2,0,0,0,2,None,Default,8,1,1,1,0,2,2,1,26
,1012001643_2024_06_28_17_07_03_667643.sb3,19,1,1,1,3,2,2,4,2,3,0,2,0,1,None,Default,13,1,1,1,3,2,2,3,51
,96ca2111-167f-493f-a8bf-4d404edc77f7_2024_06_09_14_10_24_837918.sb3,22,3,0,1,0,2,4,4,4,4,0,0,0,0,None,Default,12,3,0,1,0,2,3,3,40
,8d2eff51-a2ba-4536-b058-4998d519ed10_2024_06_12_02_24_37_977948.sb3,14,1,1,1,1,2,2,2,0,4,0,0,0,1,None,Default,10,1,1,1,1,2,2,2,30
,ed477aa9-d50d-4854-8fb4-29d03db0fb73_2024_05_27_09_32_16_125111.sb3,14,1,1,1,1,2,2,2,0,4,0,0,1,1,None,Default,10,1,1,1,1,2,2,2,25
,f87c5fe6-1213-4bdb-9daf-14e096080b22_2024_05_13_18_57_09_174387.sb3,24,4,4,1,2,3,2,4,2,2,9,2,0,0,None,Default,17,3,3,1,2,3,2,3,199
,da897e00-5a74-49ed-99a4-42fb5c18c066_2024_05_30_14_27_39_597429.sb3,11,0,0,2,0,1,2,4,2,0,0,0,1,1,None,Default,8,0,0,2,0,1,2,3,47
,882d842b-a48a-4537-b99e-0c6abf33d7b5_2024_05_31_14_45_45_10913.sb3,10,1,1,1,2,1,2,1,0,1,0,1,0,1,None,Default,9,1,1,1,2,1,2,1,33
,1034892058_2024_06_10_12_31_38_249559.sb3,6,1,0,0,3,0,2,0,0,0,0,0,0,0,None,Default,6,1,0,0,3,0,2,0,3
,71e17e4d-19a5-4956-a5b2-f3673ce96a21_2024_05_31_01_14_36_571111.sb3,19,1,2,1,2,2,2,4,2,3,0,2,1,1,None,Default,13,1,2,1,2,2,2,3,35
,949036579_2024_06_13_15_37_32_514838.sb3,13,1,1,1,3,2,2,1,0,2,0,4,0,2,None,Default,11,1,1,1,3,2,2,1,27
,1012036934_2024_06_29_15_53_46_171529.sb3,8,1,1,0,1,2,2,1,0,0,0,1,2,1,None,Default,8,1,1,0,1,2,2,1,41
,93a38702-1227-4686-a14b-eac0a8a63765_2024_06_18_01_06_01_243319.sb3,10,1,1,0,1,1,1,1,0,4,0,0,0,0,None,Default,6,1,1,0,1,1,1,1,281
,1028315007_2024_06_29_19_37_41_930698.sb3,32,3,4,4,4,3,4,4,2,4,6,0,0,0,None,Default,21,3,3,3,3,3,3,3,1140
,c513475a-37a8-4ab3-94bc-406488ca46bb_2024_05_23_17_32_50_224832.sb3,20,4,3,1,1,3,1,4,2,1,0,0,0,0,None,Default,15,3,3,1,1,3,1,3,25
,f297755a-d4ff-427a-9929-161e7770842e_2024_05_31_13_36_53_806826.sb3,4,0,0,0,0,1,1,1,0,1,0,0,0,1,None,Default,3,0,0,0,0,1,1,1,5
,573015ab-9743-48c3-a654-44a24e8abf81_2024_05_22_21_46_32_291915.sb3,27,3,4,4,3,2,2,4,3,2,0,0,0,0,None,Default,19,3,3,3,3,2,2,3,502
,1b3d2ed8-1fb0-4b7b-a7f3-9db34af3193e_2024_06_25_04_21_01_629246.sb3,12,1,1,1,1,2,1,2,0,3,0,1,0,0,None,Default,9,1,1,1,1,2,1,2,32
,8bc8e0f7-6d70-46bb-8822-ac2a46794a14_2024_06_07_09_52_25_805705.sb3,25,1,4,1,4,2,3,4,2,4,0,0,0,1,None,Default,16,1,3,1,3,2,3,3,286
,ea300d6d-a7cc-4348-a856-b3cd8edc7798_2024_06_06_08_10_07_780930.sb3,29,2,4,4,3,3,2,4,3,4,2,2,0,0,None,Default,19,2,3,3,3,3,2,3,797
,a01f8191-f201-45d0-acea-46948a5b56b6_2024_05_25_19_29_20_757584.sb3,24,1,4,2,4,2,2,4,3,2,0,0,0,0,None,Default,16,1,3,2,3,2,2,3,147
,1008947047_2024_06_27_13_34_52_051513.sb3,21,1,2,4,2,2,2,4,3,1,0,0,0,1,None,Default,15,1,2,3,2,2,2,3,341
,1014332849_2024_06_02_13_14_36_456996.sb3,9,1,1,0,1,3,1,1,0,1,0,0,0,0,None,Default,8,1,1,0,1,3,1,1,18
,a3532fb8-2818-42e6-a3fc-406c03e11e92_2024_06_13_12_00_53_379765.sb3,30,4,3,4,3,4,2,4,2,4,0,1,1,0,None,Default,20,3,3,3,3,3,2,3,115
,e83a713e-6b4b-4d17-ab7e-e32efb8e4e70_2024_05_22_13_29_53_384755.sb3,10,1,1,0,1,2,1,1,0,3,0,2,0,6,None,Default,7,1,1,0,1,2,1,1,13
,b06d8515-ee80-455c-be62-fc5ac8f98b17_2024_05_24_17_31_48_575232.sb3,13,1,1,1,1,2,4,1,0,2,0,0,0,0,None,Default,10,1,1,1,1,2,3,1,23
,a28c2e99-8fb3-4581-86ec-f53253bdf95c_2024_05_31_15_42_02_933693.sb3,15,1,1,1,2,2,2,2,0,4,0,0,0,1,None,Default,11,1,1,1,2,2,2,2,40
,c5787457-aab7-4fa9-bba9-9acbb4c2a09b_2024_06_29_20_01_13_658730.sb3,30,3,4,4,3,3,3,4,3,3,0,0,6,1,None,Default,21,3,3,3,3,3,3,3,675
,957967074_2024_06_13_17_49_36_703590.sb3,14,1,1,0,2,3,1,4,2,0,0,4,7,4,None,Default,11,1,1,0,2,3,1,3,97
,c262cb90-3437-47af-b6d2-d6e278f2435a_2024_06_04_09_43_39_62962.sb3,19,1,3,1,3,4,2,3,0,2,0,5,0,0,None,Default,16,1,3,1,3,3,2,3,50
,612229554_2024_06_30_15_11_56_443307.sb3,33,4,4,4,4,4,3,4,4,2,0,15,0,2,None,Default,21,3,3,3,3,3,3,3,3185
,71bd90eb-16c6-4c96-86e1-fa82bd888995_2024_06_30_10_40_19_196140.sb3,28,3,4,4,2,3,4,4,3,1,2,8,0,7,None,Default,20,3,3,3,2,3,3,3,601
,988890122_2024_05_30_20_45_34_422298.sb3,30,4,4,1,4,4,3,4,2,4,8,0,0,2,None,Default,19,3,3,1,3,3,3,3,471
,133509c7-0d0a-4ba9-a402-2fd9ecf17761_2024_05_09_02_09_45_670660.sb3,9,1,0,0,1,2,1,1,1,2,0,4,1,0,None,Default,6,1,0,0,1,2,1,1,14
,747653991_2024_06_16_15_34_59_814271.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,4c32dca3-ff40-4193-a799-057f0348df3f_2024_06_16_18_14_39_309869.sb3,14,1,4,0,2,1,2,1,0,3,0,5,0,0,None,Default,10,1,3,0,2,1,2,1,111
,747653991_2024_06_13_12_03_50_915374.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,97a650e4-062f-4deb-a30a-3d3a3e1b4000_2024_05_15_10_39_15_222746.sb3,24,1,4,0,4,3,2,4,2,4,7,0,0,0,None,Default,15,1,3,0,3,3,2,3,875
,1039882999_2024_06_28_06_41_14_023977.sb3,20,1,4,2,2,2,2,4,2,1,0,1,0,1,None,Default,15,1,3,2,2,2,2,3,87
,882093984_2024_06_12_16_18_24_036023.sb3,22,2,3,2,1,3,2,4,1,4,0,0,0,1,None,Default,16,2,3,2,1,3,2,3,85
,1025398209_2024_05_30_00_37_10_044286.sb3,10,1,2,0,1,2,2,1,0,1,0,1,1,1,None,Default,9,1,2,0,1,2,2,1,43
,19133e76-e57e-4fcf-9bab-071ee4a5afa0_2024_05_08_10_14_45_866913.sb3,9,1,1,0,1,1,1,1,0,3,0,0,0,0,None,Default,6,1,1,0,1,1,1,1,21
,f7e3d510-07b4-4e09-b7ab-5d618ab29198_2024_05_18_14_25_09_572988.sb3,20,1,3,2,3,2,2,4,2,1,0,0,0,0,None,Default,16,1,3,2,3,2,2,3,212
,d5ea56a3-7800-4dfe-bcf2-93e53e476f5d_2024_05_29_13_59_26_851099.sb3,20,4,3,1,2,2,1,4,2,1,0,0,2,1,None,Default,15,3,3,1,2,2,1,3,73
,2d785fd6-a254-491d-b49d-516193680417_2024_05_14_11_50_27_726170.sb3,8,1,1,1,1,1,2,1,0,0,0,2,0,0,None,Default,8,1,1,1,1,1,2,1,43
,883268233_2024_06_30_19_30_29_828743.sb3,21,2,3,1,3,4,1,4,2,1,0,2,4,1,None,Default,16,2,3,1,3,3,1,3,52
,07c83067-1716-45df-aece-b47067e6ac94_2024_06_03_07_15_58_668735.sb3,16,1,4,1,2,2,2,1,0,3,2,3,0,0,None,Default,12,1,3,1,2,2,2,1,145
,1014621519_2024_06_19_16_35_26_078846.sb3,22,1,4,0,2,4,2,4,2,3,2,3,0,0,None,Default,14,1,3,0,2,3,2,3,640
,3abc2962-2e66-4523-873f-75efeb1e9a16_2024_06_24_02_06_39_888889.sb3,8,1,1,0,0,2,1,2,1,0,0,0,2,1,None,Default,7,1,1,0,0,2,1,2,15
,747653991_2024_06_22_15_02_07_232445.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,747653991_2024_06_13_12_02_48_750709.sb3,24,4,3,2,2,3,2,4,2,2,0,2,1,1,None,Default,18,3,3,2,2,3,2,3,73
,eeadbbaa-b9eb-4a50-babd-bbb6fd8f6b21_2024_05_27_13_17_57_274428.sb3,13,1,0,2,0,1,2,4,3,0,0,4,0,1,None,Default,9,1,0,2,0,1,2,3,59
,6933706a-b78b-4e65-ad1c-14488668c234_2024_05_14_07_09_00_117362.sb3,27,4,4,1,4,2,2,4,2,4,20,0,0,0,None,Default,17,3,3,1,3,2,2,3,1433
,ec2c0115-2beb-4ee3-abcb-3781998bcb76_2024_05_08_14_49_02_522747.sb3,12,1,1,1,2,2,2,1,0,2,0,1,0,1,None,Default,10,1,1,1,2,2,2,1,26
,854900cf-faf4-4c13-9076-e8f7bd51fc73_2024_06_18_05_05_09_643826.sb3,10,1,0,0,1,2,2,3,0,1,0,0,1,1,None,Default,9,1,0,0,1,2,2,3,11
,5f97f2e0-15ac-44c2-92e5-986b5d6f1b23_2024_05_29_13_58_44_957712.sb3,16,1,1,1,2,2,2,4,2,1,0,0,0,0,None,Default,12,1,1,1,2,2,2,3,78
,6d12a0da-6d20-4335-814d-5a0c98d5c8ca_2024_05_14_17_22_11_868301.sb3,18,1,4,1,3,2,2,2,0,3,0,0,0,0,None,Default,14,1,3,1,3,2,2,2,224
,957967074_2024_06_19_14_48_24_125328.sb3,14,1,1,0,2,3,1,4,2,0,0,4,7,4,None,Default,11,1,1,0,2,3,1,3,97
,bbbc3410-7012-4142-9f75-ef4198e234df_2024_05_19_18_02_33_548029.sb3,24,1,4,4,3,2,3,4,2,1,0,0,0,0,None,Default,18,1,3,3,3,2,3,3,75
,1016512123_2024_06_23_07_00_53_033219.sb3,18,3,4,1,2,2,1,2,0,3,0,0,2,1,None,Default,14,3,3,1,2,2,1,2,128
,81f1fffa-bd6e-48f8-94b7-22c0176c6295_2024_05_17_07_30_09_548772.sb3,25,1,4,1,3,4,2,4,2,4,6,3,0,0,None,Default,16,1,3,1,3,3,2,3,733
,c31c3e16-8b20-4ff9-98d1-4f86d08c28dc_2024_06_12_05_27_28_896719.sb3,20,1,1,1,2,2,2,4,3,4,0,0,0,0,None,Default,12,1,1,1,2,2,2,3,125
,511eec4f-fcc9-4220-a568-f933c9cfe8a7_2024_06_07_06_35_18_111518.sb3,17,1,1,1,2,3,2,4,2,1,0,0,0,0,None,Default,13,1,1,1,2,3,2,3,30
,42f3d447-3602-45a2-960a-fc89831faba4_2024_06_13_12_05_44_237501.sb3,19,1,4,1,3,3,2,1,0,4,0,7,0,1,None,Default,14,1,3,1,3,3,2,1,49
,da0700f4-42f8-4a0f-9def-9557a7946c6d_2024_05_14_06_32_12_910044.sb3,18,1,4,1,3,2,2,1,0,4,0,2,0,1,None,Default,13,1,3,1,3,2,2,1,36
,921a1e7b-cb4b-4ce2-bf61-db8aa1ce8b04_2024_05_14_07_41_14_971855.sb3,13,1,1,1,1,2,2,2,0,3,0,0,0,1,None,Default,10,1,1,1,1,2,2,2,71
,a4be8a4d-14af-449e-a903-0e909f9ad6b6_2024_06_13_20_15_43_149007.sb3,32,4,4,4,4,2,3,4,4,3,0,1,0,0,None,Default,20,3,3,3,3,2,3,3,764
,ae646548-1dba-4b54-917b-a68cdde62f3c_2024_06_09_07_54_07_861510.sb3,12,1,1,0,1,2,2,2,0,3,2,1,0,0,None,Default,9,1,1,0,1,2,2,2,228
,2b6ed594-4e60-4f5c-bb20-d420c8620383_2024_05_31_13_33_07_162747.sb3,7,0,0,0,1,1,1,1,0,3,0,0,0,1,None,Default,4,0,0,0,1,1,1,1,13
